,Id,start_date,start_date_id_diff,start_date_id_diff_reverse,L1_S24_F1559,L3_S32_F3851,L1_S24_F1827,L1_S24_F1582,L3_S32_F3854,L1_S24_F1510,L1_S24_F1525,L3_S30_start_date,start_date_OOF,start_date_id_diff_OOF,start_date_id_diff_reverse_OOF,L1_S24_F1559_OOF,L3_S32_F3851_OOF,L1_S24_F1827_OOF,L1_S24_F1582_OOF,L3_S32_F3854_OOF,L1_S24_F1510_OOF,L1_S24_F1525_OOF,L3_S30_start_date_OOF
1711,3483,1295.74,-2318329,-6488,0,0,0,0,0,0,0,1300.23,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1712,3484,804.09,1186,-58460,0,1,0,0,15,0,0,811.64,0.0,0.0188679245283,0.0,0.00540415494186,0.0492996682639,0.00540311372965,0.00582041315309,0.0433295324971,0.00540296992245,0.00540319668548,0.0
1717,3494,536.7,-2363904,-69599,0,0,0,0,0,0,0,550.08,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.1
1719,3501,1380.52,3215,-25307,0,0,0,0,0,0,0,1381.67,0.0,0.0,0.5,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1720,3502,118.59,-2332273,-36538,0,0,0,0,0,0,0,120.63,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1722,3511,1394.34,-2356751,-1332,0,0,0,0,0,0,0,1395.72,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1724,3513,838.67,1280,-3081,0,0,0,0,0,0,0,879.83,0.0,0.0,0.0178571428571,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1725,3517,959.6,1544,-3257,0,0,0,0,0,0,0,962.21,0.0,0.0,0.0135135135135,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1727,3519,1189.28,-2363435,-124123,1,0,1,0,0,3,3,1204.97,0.0,0.00588929271625,0.00644950904392,0.00947217644431,0.00503915232171,0.00939583144813,0.00582041315309,0.00503915232171,0.00944567917375,0.0094374686899,0.0
1728,3521,892.14,-2284618,-653520,0,0,0,0,0,0,0,897.8,0.0,0.00588929271625,0.00644950904392,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1729,3522,1113.07,-1602260,-2655,0,0,0,0,0,0,0,1115.83,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1730,3523,1158.43,-2354177,-42260,1,0,1,0,0,3,3,1180.72,0.0,0.00588929271625,0.0,0.00947217644431,0.00503915232171,0.00939583144813,0.00582041315309,0.00503915232171,0.00944567917375,0.0094374686899,0.0
1731,3527,251.12,-2320705,-1,0,0,0,0,0,0,0,252.21,0.0,0.00588929271625,0.0743275594987,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1733,3532,1710.79,-2322579,-169730,0,0,0,0,0,0,0,1717.86,0.0,0.00588929271625,0.00644950904392,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1734,3533,1356.8,-2347305,-58320,0,0,0,0,0,0,0,1361.43,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1735,3538,314.41,-2199519,-2194,0,0,0,0,0,0,0,317.55,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1736,3542,826.11,-2236326,-3528,0,0,0,0,0,0,0,829.51,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0769230769231
1737,3545,938.98,3043,-3301,0,0,0,0,0,0,0,944.05,0.0,0.0,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1738,3546,1182.46,-1904326,-4923,1,0,1,0,0,3,3,1197.23,0.0,0.00588929271625,0.0,0.00947217644431,0.00503915232171,0.00939583144813,0.00582041315309,0.00503915232171,0.00944567917375,0.0094374686899,0.0
1740,3551,1258.59,-2303055,-4657,1,0,1,0,0,3,3,1311.55,0.0,0.00588929271625,0.0,0.00947217644431,0.00503915232171,0.00939583144813,0.00582041315309,0.00503915232171,0.00944567917375,0.0094374686899,0.0
1741,3552,1182.5,-2025105,-157098,1,0,1,0,0,3,3,-9.0,0.0,0.00588929271625,0.0,0.00947217644431,0.00503915232171,0.00939583144813,0.00582041315309,0.00503915232171,0.00944567917375,0.0094374686899,0.00558885974772
1744,3559,354.61,-2361385,-56614,0,0,0,0,0,0,0,365.41,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1747,3564,179.68,-2360737,-12352,0,0,0,0,0,0,0,181.28,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1750,3569,1429.65,-2360412,-6870,0,0,0,0,0,0,0,1431.39,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1751,3572,987.0,-2359520,-2262,0,0,0,0,0,0,0,1002.71,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1754,3579,340.8,1761,-64550,0,0,0,0,0,0,0,342.43,0.0,0.0,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1757,3583,1224.91,-1835518,-2896,0,0,0,0,0,0,0,-9.0,0.0,0.00588929271625,0.0153846153846,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.00558885974772
1758,3584,1239.75,-2358670,-52060,0,0,0,0,0,0,0,1242.77,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1759,3585,327.08,-62002,-1,0,0,0,0,0,0,0,414.9,0.0,0.00588929271625,0.0743275594987,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1761,3589,1378.89,3508,-8174,0,0,0,0,0,0,0,1379.52,0.0,0.0,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1762,3591,287.79,-764034,-45995,0,0,0,0,0,0,0,289.49,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1763,3592,674.49,-2326136,-1652,1,0,1,0,0,2,1,716.76,0.0,0.00588929271625,0.0,0.00947217644431,0.00503915232171,0.00939583144813,0.00582041315309,0.00503915232171,0.00804162724693,0.0236686390533,0.0
1768,3604,1509.0,-2358035,-2960,0,0,0,0,0,0,0,1511.98,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1772,3612,1153.61,1428,-2876,0,0,0,0,0,0,0,1154.52,0.0,0.0,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1773,3613,560.38,2219,-1,0,0,0,0,0,0,0,566.39,0.0,0.0,0.0743275594987,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1775,3619,1154.06,-2290729,-6032,0,0,0,0,0,0,0,1155.47,0.0,0.00588929271625,0.04,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1778,3623,976.39,2214,-1,0,0,0,0,0,0,0,979.85,0.0,0.0,0.0743275594987,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1779,3624,976.39,1,-52819,0,0,0,0,0,0,0,979.85,0.0,0.0124554660981,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1780,3625,784.12,1863,-5662,0,0,0,0,0,0,0,792.86,0.0,0.0,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1781,3627,683.76,-2345060,-23322,0,0,0,0,0,0,0,687.06,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1783,3629,1021.72,1954,-21812,0,0,0,0,0,0,0,1053.72,0.0,0.0,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1786,3632,1126.6,2180,-1,0,0,0,0,0,0,0,1145.26,0.0,0.0,0.0743275594987,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1789,3636,559.11,1,-4917,0,0,0,0,0,0,0,560.93,0.0,0.0124554660981,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1792,3643,36.59,-2295984,-1148,0,0,0,0,0,0,0,39.78,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1793,3644,1145.62,-2360421,-55375,0,0,0,0,0,0,0,1147.67,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1794,3648,677.33,3581,-1,1,0,1,0,0,3,3,723.77,0.0,0.0,0.0743275594987,0.00947217644431,0.00503915232171,0.00939583144813,0.00582041315309,0.00503915232171,0.00944567917375,0.0094374686899,0.0
1795,3649,677.33,1,-27678,1,0,1,0,0,3,3,723.77,0.0,0.0124554660981,0.0,0.00947217644431,0.00503915232171,0.00939583144813,0.00582041315309,0.00503915232171,0.00944567917375,0.0094374686899,0.0
1796,3654,197.59,2865,-2695,0,0,0,0,0,0,0,198.25,0.0,0.0,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1798,3667,1596.5,-2362470,-9247,0,0,0,0,0,0,0,1601.26,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1799,3669,258.3,-738621,-60695,0,0,0,0,0,0,0,258.77,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1804,3677,1192.41,-2325093,-37115,1,1,1,0,13,3,3,1209.54,0.0,0.00588929271625,0.0,0.00947217644431,0.0492996682639,0.00939583144813,0.00582041315309,0.00938757264193,0.00944567917375,0.0094374686899,0.0
1805,3679,1059.53,-2253806,-130851,1,0,1,0,0,3,3,1089.32,0.0,0.00588929271625,0.00644950904392,0.00947217644431,0.00503915232171,0.00939583144813,0.00582041315309,0.00503915232171,0.00944567917375,0.0094374686899,0.0
1806,3680,1374.64,-1193321,-66088,0,0,0,0,0,0,0,-9.0,0.0769230769231,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.00558885974772
1807,3683,962.78,3070,-3126,0,0,0,0,0,0,0,969.02,0.0,0.0,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1808,3685,1142.9,1977,-5247,0,0,0,0,0,0,0,1144.28,0.0,0.0178571428571,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1813,3695,1262.16,-2333275,-12507,0,0,0,0,0,0,0,1266.97,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1814,3697,752.84,-2357403,-3049,1,0,1,0,0,3,3,773.42,0.0,0.00588929271625,0.0140845070423,0.00947217644431,0.00503915232171,0.00939583144813,0.00582041315309,0.00503915232171,0.00944567917375,0.0094374686899,0.0
1816,3700,971.81,1340,-1563,0,0,0,0,0,0,0,974.22,0.0,0.0,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1817,3701,928.6,-2342837,-2286,0,0,0,0,0,0,0,938.25,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1818,3702,973.34,-2048244,-58191,0,0,0,0,0,0,0,1006.68,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1820,3705,156.36,-2362425,-1695,0,0,0,0,0,0,0,158.02,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1829,3722,769.28,-2333460,-5441,1,0,1,0,0,3,3,790.22,0.0,0.00588929271625,0.0,0.00947217644431,0.00503915232171,0.00939583144813,0.00582041315309,0.00503915232171,0.00944567917375,0.0094374686899,0.0
1831,3728,1593.08,2367,-1168,0,0,0,0,0,0,0,1595.39,0.0,0.0,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1834,3734,80.54,3619,-17857,0,0,0,0,0,0,0,87.16,0.0,0.0,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1835,3736,539.05,1,-1,0,0,0,0,0,0,0,550.65,0.0,0.0124554660981,0.0743275594987,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1838,3741,907.28,568,-13950,0,0,0,0,0,0,0,911.28,0.0,0.0,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1840,3743,1023.98,1,-2225,0,0,0,0,0,0,0,1057.88,0.0,0.0124554660981,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1842,3749,241.43,-2295992,-2653,0,0,0,0,0,0,0,246.39,0.0,0.00588929271625,0.015873015873,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1843,3750,773.75,-2153020,-71297,1,0,1,0,0,3,3,795.15,0.0,0.00588929271625,0.0,0.00947217644431,0.00503915232171,0.00939583144813,0.00582041315309,0.00503915232171,0.00944567917375,0.0094374686899,0.0
1845,3757,1170.59,2541,-54625,0,0,0,0,0,0,0,1171.41,0.0,0.0133333333333,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1847,3761,1549.51,-726966,-2946,0,0,0,0,0,0,0,1551.85,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1848,3762,351.57,2084,-5599,0,0,0,0,0,0,0,352.28,0.0,0.0147058823529,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1851,3766,1001.03,3645,-1473,0,0,0,0,0,0,0,1026.67,0.0,0.0,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1853,3769,973.43,-2322466,-1,0,0,0,0,0,0,0,1006.61,0.0,0.00588929271625,0.0743275594987,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1855,3772,179.54,1663,-3364,0,0,0,0,0,0,0,181.05,0.0,0.0,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1857,3775,1105.06,-2361900,-2246285,0,0,0,0,0,0,0,1190.94,0.00579112124121,0.00588929271625,0.00644950904392,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1861,3785,722.68,-804449,-128795,1,0,1,0,0,3,3,760.21,0.0,0.00588929271625,0.00644950904392,0.00947217644431,0.00503915232171,0.00939583144813,0.00582041315309,0.00503915232171,0.00944567917375,0.0094374686899,0.0
1865,3799,889.86,-2234173,-14840,0,0,0,0,0,0,0,895.55,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1867,3801,1309.69,3558,-7900,0,0,0,0,0,0,0,1313.81,0.0,0.0,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1868,3804,820.19,3503,-2287,0,0,0,0,0,0,0,823.58,0.0,0.0,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1869,3806,722.53,-2359940,-6072,1,0,1,0,0,3,3,758.27,0.0,0.00588929271625,0.0,0.00947217644431,0.00503915232171,0.00939583144813,0.00582041315309,0.00503915232171,0.00944567917375,0.0094374686899,0.0
1870,3807,1390.64,-2345090,-24846,0,0,0,0,0,0,0,-9.0,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.00558885974772
1871,3808,1608.24,-2223006,-1,0,0,0,0,0,0,0,1613.6,0.0,0.00588929271625,0.0743275594987,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1873,3815,676.64,-2356059,-1635,0,0,0,0,0,0,0,-9.0,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.00558885974772
1874,3817,1643.14,-2330896,-5459,0,0,0,0,0,0,0,1644.84,0.0,0.0,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1875,3819,1447.92,-2309461,-15181,0,0,0,0,0,0,0,1449.14,0.0,0.0,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1876,3825,989.71,1,-2869,1,0,1,0,0,3,3,1004.68,0.0,0.0124554660981,0.0,0.00947217644431,0.00503915232171,0.00939583144813,0.00582041315309,0.00503915232171,0.00944567917375,0.0094374686899,0.0
1877,3826,972.51,3483,-42487,1,0,1,0,0,3,3,990.62,0.0,0.0,0.0,0.00947217644431,0.00503915232171,0.00939583144813,0.00582041315309,0.00503915232171,0.00944567917375,0.0094374686899,0.0
1879,3828,829.66,1674,-1623,0,0,0,0,0,0,0,838.62,0.0,0.0,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1880,3829,1462.98,-2361800,-1134,0,0,0,0,0,0,0,1465.49,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1882,3831,325.67,1900,-54942,0,0,0,0,0,0,0,334.69,0.0,0.0,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1883,3835,774.37,-2301605,-492870,1,0,1,0,0,3,3,802.05,0.0,0.00588929271625,0.00644950904392,0.00947217644431,0.00503915232171,0.00939583144813,0.00582041315309,0.00503915232171,0.00944567917375,0.0094374686899,0.0
1885,3837,1346.08,-2362353,-2391,0,0,0,0,0,0,0,1359.59,0.0,0.00588929271625,0.0108695652174,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1886,3840,1711.02,-1595187,-1082,0,0,0,0,0,0,0,1718.28,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1888,3843,1450.45,1863,-2651,0,0,0,0,0,0,0,1451.4,0.0,0.0,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1889,3844,74.0,1748,-1441,0,0,0,0,0,0,0,79.31,0.0,0.0,0.025,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1890,3846,942.78,-2357762,-4252,0,1,0,0,13,0,0,946.27,0.0,0.00588929271625,0.0,0.00540415494186,0.0492996682639,0.00540311372965,0.00582041315309,0.00938757264193,0.00540296992245,0.00540319668548,0.111111111111
1892,3851,1110.69,3134,-2869,0,0,0,0,0,0,0,1111.87,0.0,0.0175438596491,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1895,3859,959.37,-2292291,-12665,0,0,0,0,0,0,0,962.06,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1897,3861,1309.92,-2355372,-1432,0,0,0,0,0,0,0,1314.19,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1898,3863,190.64,-2338899,-4142,0,0,0,0,0,0,0,191.16,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1900,3867,636.57,3155,-61108,0,0,0,0,0,0,0,639.12,0.0,0.0,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1901,3868,1214.61,-2311114,-5623,0,0,0,0,0,0,0,1216.26,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
1902,3874,1187.7,-2315073,-57080,0,0,0,0,0,0,0,1208.47,0.0,0.00588929271625,0.0,0.00540415494186,0.00503915232171,0.00540311372965,0.00582041315309,0.00503915232171,0.00540296992245,0.00540319668548,0.0
